Id,PostTypeId,CreationDate,Score,OwnerUserId,ParentId,tags
"3140718","2","2010-06-29 12:47:23","9","182971","3140675","<php><include><cron>"
"3141006","2","2010-06-29 13:21:07","0","182971","3140974","<makefile><bash>"
"3141018","2","2010-06-29 13:22:59","0","182971","3140992","<java><audio><mp3>"
"3141562","2","2010-06-29 14:21:54","1","276101","3141554","<php><regex>"
"3142145","2","2010-06-29 15:23:25","4","276101","3142114","<java><reflection>"
"3142723","2","2010-06-29 16:31:59","0","182971","3142548","<html><export><openoffice-writer>"
"3143659","2","2010-06-29 18:32:11","3","182971","3143614","<php><pdo>"
"3147758","2","2010-06-30 08:56:12","17","276101","3147721","<java><exception-handling><finally>"
"3147993","2","2010-06-30 09:31:40","1","276101","3147910","<java>"
"3148251","2","2010-06-30 10:15:33","147","276101","3148240","<regex>"
"3152221","2","2010-06-30 18:26:25","36","276101","3152208","<java><short-circuiting>"
"3156300","2","2010-07-01 08:56:30","24","276101","3156251","<java>"
"3156720","2","2010-07-01 09:58:29","0","276101","3156539","<java><regex><path><expression>"
"3157945","2","2010-07-01 12:53:30","5","276101","3157852","<java><multithreading><naming-conventions>"
"3158067","2","2010-07-01 13:07:25","2","276101","3158014","<arrays><algorithm><sorting><binary-tree>"
"3162828","2","2010-07-02 01:54:23","0","22459","3158030","<actionscript-3><colors><border><sprite>"
"3159474","2","2010-07-01 15:52:54","1","276101","3159344","<java><pass-by-value>"
"3159581","2","2010-07-01 16:05:32","13","276101","3159524","<c#><java><python><regex><lookbehind>"
"3160082","2","2010-07-01 17:12:58","3","276101","3160065","<java><generics><function>"
"3160663","2","2010-07-01 18:35:12","5","276101","3160564","<java><string><quotation-marks>"
"3164471","2","2010-07-02 09:16:45","36","276101","3164452","<java><regex><string>"
"3165956","2","2010-07-02 13:14:31","3","276101","3165755","<java><regex><capturing-group>"
"3166434","2","2010-07-02 14:08:46","19","276101","3166407","<java><regex>"
"3174220","2","2010-07-04 08:58:42","0","276101","3171610","<java><refactoring>"
"3171678","2","2010-07-03 13:47:00","33","276101","3171671","<regex>"
"3172190","2","2010-07-03 17:10:49","102","276101","3172179","<algorithm>"
"3174151","2","2010-07-04 08:18:37","2","276101","3173278","<php><regex><preg-replace>"
"3174058","2","2010-07-04 07:33:26","5","276101","3174050","<java><string><parsing><code-reuse>"
"3174438","2","2010-07-04 11:08:25","4","276101","3174397","<java><singleton><enums><private>"
"3174578","2","2010-07-04 12:07:07","27","276101","3174569","<graph-theory><terminology><shortest-path>"
"3175822","2","2010-07-04 18:54:25","5","276101","3175598","<javascript><html><regex><capturing-group>"
"3179082","2","2010-07-05 11:26:42","10","276101","3177697","<java><string><formatting><alignment>"
"3178834","2","2010-07-05 10:41:53","10","276101","3177926","<java><regex>"
"3179040","2","2010-07-05 11:19:09","0","276101","3178612","<java><branch><cycle>"
"3178942","2","2010-07-05 11:01:01","1","276101","3178692","<java><android>"
"3179198","2","2010-07-05 11:45:55","22","276101","3179083","<ruby><string-concatenation>"
"3179277","2","2010-07-05 12:00:30","201","276101","3179216","<java><naming-conventions><package>"
"3179370","2","2010-07-05 12:15:11","4","276101","3179359","<java><beanshell>"
"3179521","2","2010-07-05 12:43:24","2","276101","3179504","<java><exception><compilation><scjp>"
"3180012","2","2010-07-05 13:54:17","43","276101","3179861","<javascript><regex>"
"3184230","2","2010-07-06 07:14:43","2","276101","3183904","<c#>"
"3184726","2","2010-07-06 08:43:51","9","276101","3184150","<ruby><string><insert>"
"3184548","2","2010-07-06 08:12:45","6","276101","3184484","<regex>"
"3185061","2","2010-07-06 09:34:47","2","276101","3184781","<regex>"
"3184818","2","2010-07-06 08:56:43","2","276101","3184802","<java>"
"3185498","2","2010-07-06 10:42:31","58","276101","3185457","<regex><grep><character-class>"
"3186631","2","2010-07-06 13:34:48","17","276101","3186527","<java><regex><variables>"
"3194011","2","2010-07-07 10:54:12","1","276101","3188077","<java><algorithm><string>"
"3190666","2","2010-07-06 22:19:01","0","276101","3190643","<language-agnostic><optimization><for-loop><code-duplication>"
"3195042","2","2010-07-07 13:20:59","32","276101","3195028","<c><encoding><char><ascii>"
"3197786","2","2010-07-07 18:38:53","2","276101","3197765","<python><regex><expression>"
"3203351","2","2010-07-08 12:08:54","1","276101","3199449","<java><string>"
"3201747","2","2010-07-08 08:16:23","19","276101","3201689","<java><regex><regexbuddy><character-class>"
"3202143","2","2010-07-08 09:20:28","14","276101","3202120","<java><regex>"
"3203595","2","2010-07-08 12:37:09","2","276101","3203531","<regex>"
"3203791","2","2010-07-08 12:59:27","14","276101","3203764","<c><bit-manipulation><bit-shift>"
"3204137","2","2010-07-08 13:38:41","3","276101","3204066","<java><collections>"
"3204261","2","2010-07-08 13:54:24","3","276101","3204189","<java>"
"3208925","2","2010-07-08 23:57:16","39","276101","3208899","<java>"
"3212734","2","2010-07-09 12:55:23","0","276101","3211023","<regex><string><replace>"
"3212314","2","2010-07-09 11:57:12","8","276101","3212256","<ruby><regex><optimization>"
"3214164","2","2010-07-09 15:35:32","7","276101","3214002","<java><string>"
"3214469","2","2010-07-09 16:07:29","37","276101","3214448","<java><comparison><numbers>"
"3214818","2","2010-07-09 16:52:15","3","276101","3214809","<regex>"
"3219569","2","2010-07-10 14:33:14","3","276101","3219219","<java><enums>"
"3219450","2","2010-07-10 13:56:57","43","276101","3219449","<c++><loops>"
"3219963","2","2010-07-10 16:22:48","5","276101","3219918","<java><generics><autoboxing>"
"3223677","2","2010-07-11 16:01:26","12","276101","3223651","<java>"
"3223758","2","2010-07-11 16:22:27","5","276101","3223748","<c>"
"3224338","2","2010-07-11 19:24:46","9","276101","3224337","<java><string><char><escaping>"
"3224428","2","2010-07-11 19:55:06","14","276101","3224419","<regex><validation><url><slug>"
"3226107","2","2010-07-12 05:42:06","5","276101","3226074","<regex><validation>"
"3226960","2","2010-07-12 08:43:32","1","276101","3226928","<python><oop>"
"3227076","2","2010-07-12 09:03:49","5","276101","3227055","<java><json><loops><parsing><iterator>"
"3227823","2","2010-07-12 10:54:30","8","276101","3227697","<java><generics><easymock>"
"3228221","2","2010-07-12 11:50:34","12","276101","3228147","<java><file-io>"
"3228316","2","2010-07-12 12:04:59","0","276101","3228287","<java><design-patterns><oop><api-design>"
"3229791","2","2010-07-12 15:32:42","3","276101","3228649","<java><generics><wildcard><compiler-errors>"
"3229970","2","2010-07-12 15:56:19","1","276101","3229932","<regex>"
"3250809","2","2010-07-14 21:47:20","1","276101","3230104","<algorithm><complexity-theory><big-o>"
"3230152","2","2010-07-12 16:15:46","89","276101","3230122","<algorithm><complexity-theory>"
"3232397","2","2010-07-12 21:26:12","1","276101","3232376","<python>"
"3235940","2","2010-07-13 09:45:49","2","276101","3235669","<java><performance>"
"3236231","2","2010-07-13 10:32:29","8","276101","3236213","<java><python><string>"
"3236732","2","2010-07-13 11:37:12","4","276101","3236638","<java><arrays><variables>"
"3236861","2","2010-07-13 11:54:34","11","276101","3236830","<java><input><java.util.scanner>"
"3237062","2","2010-07-13 12:21:46","7","276101","3237003","<regex><screen-scraping>"
"3238867","2","2010-07-13 15:45:51","1","276101","3238690","<java><arrays><floating-point>"
"3239655","2","2010-07-13 17:19:58","3","276101","3239262","<java><search><list><sorting>"
"3239981","2","2010-07-13 17:54:55","8","276101","3239955","<javascript><regex><validation>"
"3240456","2","2010-07-13 18:57:57","3","276101","3240356","<regex><groovy>"
"3242179","2","2010-07-13 22:51:05","5","276101","3242145","<java><interface><enums>"
"3245051","2","2010-07-14 09:58:39","24","276101","3243234","<algorithm><sum><max><intervals>"
"3250150","2","2010-07-14 20:22:23","21","276101","3250143","<java><regex>"
"3250893","2","2010-07-14 21:58:36","21","276101","3250770","<java>"
"3254821","2","2010-07-15 10:50:04","3","276101","3253134","<java><regex>"
"3255222","2","2010-07-15 11:48:53","3","276101","3255051","<java>"
"3255328","2","2010-07-15 12:02:27","10","276101","3255282","<java>"
"3257135","2","2010-07-15 15:31:03","1","276101","3257028","<java><swing>"
"3257231","2","2010-07-15 15:40:16","5","276101","3257188","<java><types><arguments>"
"3262773","2","2010-07-16 07:28:26","3","276101","3260962","<algorithm><string><search><boost>"
"3262964","2","2010-07-16 08:01:23","19","276101","3261581","<java><regex>"
"3262644","2","2010-07-16 07:07:54","10","276101","3262627","<function><memory><syntax><stack><stack-trace>"
"3263044","2","2010-07-16 08:14:24","9","276101","3263031","<ruby><standards><specifications>"
"3263141","2","2010-07-16 08:29:37","4","276101","3263122","<java><class>"
"3263438","2","2010-07-16 09:14:28","6","276101","3263423","<regex>"
"3264008","2","2010-07-16 10:42:24","3","276101","3263978","<java><regex>"
"3264559","2","2010-07-16 11:56:18","5","276101","3264524","<c#><operators>"
"3264978","2","2010-07-16 12:51:49","8","276101","3264877","<java>"
"3265263","2","2010-07-16 13:25:43","7","276101","3265132","<java><split>"
"3266154","2","2010-07-16 14:58:35","4","276101","3265948","<java><nullpointerexception><autoboxing>"
"3270642","2","2010-07-17 07:30:38","1","276101","3270605","<python><boolean>"
"3270866","2","2010-07-17 08:52:22","8","276101","3270794","<algorithm>"
"3271374","2","2010-07-17 11:57:14","7","276101","3271320","<java>"
"3271530","2","2010-07-17 12:47:53","2","276101","3271454","<java><split><stringbuffer>"
"3272058","2","2010-07-17 15:15:55","3","276101","3271778","<php><regex><string>"
"3273036","2","2010-07-17 19:54:48","2","276101","3272380","<java><arrays><return><tostring>"
"3272970","2","2010-07-17 19:33:33","9","276101","3272788","<java><static><singleton><lazy-loading>"
"3273240","2","2010-07-17 20:54:50","4","276101","3273199","<php><regex>"
"3273376","2","2010-07-17 21:35:54","1","276101","3273298","<matlab><octave>"
"3274710","2","2010-07-18 07:32:11","7","276101","3274539","<java>"
"3275379","2","2010-07-18 11:48:01","5","276101","3275324","<python><regex><regex-negation>"
"3275610","2","2010-07-18 13:04:39","30","276101","3275602","<c><algorithm><merge>"
"3282983","2","2010-07-19 16:33:42","23","276101","3282956","<java><regex><replace><string>"
"3283373","2","2010-07-19 17:24:43","1","276101","3283307","<java>"
"3291810","2","2010-07-20 15:46:22","0","276101","3291647","<java><formatting><bigdecimal>"
"3292660","2","2010-07-20 17:30:16","31","276101","3292643","<python><list><string-formatting><tuples>"
"3293361","2","2010-07-20 19:01:35","76","276101","3293353","<java><static><null><nullpointerexception>"
"3301720","2","2010-07-21 16:46:11","761","276101","3301635","<java><reflection><static><private><final>"
"3302751","2","2010-07-21 18:57:54","5","276101","3302715","<java>"
"3303106","2","2010-07-21 19:37:30","6","276101","3303055","<java><grails><groovy>"
"3311610","2","2010-07-22 17:27:12","11","276101","3311598","<java><regex>"
"3317429","2","2010-07-23 10:48:24","2","276101","3316992","<java>"
"3317694","2","2010-07-23 11:30:05","21","276101","3317691","<java><list>"
"3320553","2","2010-07-23 17:01:51","18","276101","3320525","<java><conditional><preferences><variable-initialization>"
"3321099","2","2010-07-23 18:11:59","2","276101","3321018","<ruby-on-rails><ruby><regex>"
"3321674","2","2010-07-23 19:24:12","3","276101","3321452","<php><regex><preg-split>"
"3333231","2","2010-07-26 08:19:45","0","276101","3332442","<python><ruby><regex><perl>"
"3332565","2","2010-07-26 06:14:34","1","276101","3332550","<c++>"
"3332984","2","2010-07-26 07:30:53","22","276101","3332947","<algorithm><graph-algorithm><graph-theory><depth-first-search><breadth-first-search>"
"3333029","2","2010-07-26 07:40:37","3","276101","3333006","<java>"
"3333525","2","2010-07-26 09:15:03","136","276101","3333461","<javascript><regex><email-validation><string>"
"3333989","2","2010-07-26 10:28:03","83","276101","3333974","<java><attributes><loops>"
"3334306","2","2010-07-26 11:17:55","3","276101","3334274","<java>"
"3335452","2","2010-07-26 13:55:36","14","276101","3335398","<java>"
"3335766","2","2010-07-26 14:26:43","1","276101","3335737","<java>"
"3336138","2","2010-07-26 15:06:11","1","276101","3336088","<java><command-line>"
"3339227","2","2010-07-26 21:44:30","7","276101","3339200","<c++><string>"
"3341868","2","2010-07-27 08:32:08","7","276101","3339516","<java>"
"3342345","2","2010-07-27 09:44:40","2","276101","3342133","<java><html><regex><parsing>"
"3342478","2","2010-07-27 10:03:13","15","276101","3342298","<java><regex>"
"3342551","2","2010-07-27 10:10:53","13","276101","3342517","<java><string><sorting><arraylist>"
"3342810","2","2010-07-27 10:48:38","2","276101","3342548","<java><perl><list><printing>"
"3342890","2","2010-07-27 11:00:37","11","276101","3342784","<java>"
"3343261","2","2010-07-27 11:47:45","5","276101","3343152","<java><string><static>"
"3343829","2","2010-07-27 12:58:24","48","276101","3343766","<java><collections><performance>"
"3345433","2","2010-07-27 15:50:21","0","276101","3344997","<java><regex>"
"3350191","2","2010-07-28 05:40:33","3","276101","3349814","<java><arrays>"
"3351024","2","2010-07-28 08:14:26","1","276101","3350312","<java>"
"3351105","2","2010-07-28 08:28:17","3","276101","3350804","<java><string>"
"3351207","2","2010-07-28 08:45:34","0","276101","3350808","<java><performance><math><primitive>"
"3351886","2","2010-07-28 10:17:19","3","276101","3351679","<algorithm><prolog><multiway-tree>"
"3352798","2","2010-07-28 12:28:07","128","276101","3352791","<java><nullpointerexception><boxing>"
"3354398","2","2010-07-28 15:21:13","3","276101","3354332","<java><extend>"
"3361104","2","2010-07-29 09:39:50","6","276101","3361079","<java>"
"3361571","2","2010-07-29 10:34:07","32","276101","3361449","<php><regex>"
"3361953","2","2010-07-29 11:23:44","13","276101","3361864","<javascript><math>"
"3363326","2","2010-07-29 14:08:10","29","276101","3363120","<java><enums><enumeration>"
"3366634","2","2010-07-29 20:24:14","51","276101","3366281","<java>"
"3369936","2","2010-07-30 08:50:15","24","276101","3369458","<regex><tcl>"
"3370245","2","2010-07-30 09:32:55","32","276101","3370184","<java>"
"3377362","2","2010-07-31 08:14:50","16","276101","3373885","<java><regex><math>"
"3377648","2","2010-07-31 10:07:10","8","276101","3377529","<android><parsing><int>"
"3377719","2","2010-07-31 10:34:05","22","276101","3377688","<java><printf>"
"3378043","2","2010-07-31 12:14:43","7","276101","3378008","<regex><usability><username>"
"3378647","2","2010-07-31 15:02:21","3","276101","3378633","<php><regex><preg-match>"
"3379685","2","2010-07-31 20:25:28","13","276101","3379681","<java><string><reverse>"
"3381542","2","2010-08-01 09:52:20","12","276101","3380749","<java><floating-point><integer><infinity>"
"3382674","2","2010-08-01 16:02:11","2","276101","3382652","<c#><regex>"
"3383110","2","2010-08-01 17:56:13","7","276101","3383015","<java><regex>"
"3383555","2","2010-08-01 20:06:52","19","276101","3383460","<java>"
"3383870","2","2010-08-01 21:48:42","32","276101","3383726","<java><interface>"
"3386096","2","2010-08-02 08:20:17","14","276101","3386039","<java>"
"3387855","2","2010-08-02 12:43:11","3","276101","3387748","<java>"
"3388314","2","2010-08-02 13:41:58","2","276101","3388066","<java>"
"3388587","2","2010-08-02 14:15:17","5","276101","3388520","<regex>"
"3393537","2","2010-08-03 04:13:48","1","276101","3393420","<java><regex><spinner><article>"
"3395177","2","2010-08-03 09:26:20","50","276101","3395138","<python><string><syntax>"
"3395533","2","2010-08-03 10:15:47","4","276101","3395463","<java><class><enums>"
"3395906","2","2010-08-03 11:12:22","2","276101","3395887","<c#><.net><equals><gethashcode>"
"3395980","2","2010-08-03 11:24:27","1","276101","3395922","<php><html><regex>"
"3396779","2","2010-08-03 13:13:57","12","276101","3396525","<java><character>"
"3397127","2","2010-08-03 13:50:08","7","276101","3396848","<java><regex><pattern-matching>"
"3397298","2","2010-08-03 14:08:19","23","276101","3397160","<java><generics><class><polymorphism><parameter-passing>"
"3398334","2","2010-08-03 15:57:06","5","276101","3398314","<java>"
"3399357","2","2010-08-03 18:05:36","14","276101","3399191","<java><design-patterns>"
"3399624","2","2010-08-03 18:34:25","4","276101","3399548","<java><string><substring><translation>"
"3400062","2","2010-08-03 19:26:39","1","276101","3399548","<java><string><substring><translation>"
"3403112","2","2010-08-04 06:30:59","328","276101","3402735","<java><file><file-io>"
"3404110","2","2010-08-04 09:13:29","4","276101","3404037","<regex><regex-negation><regex-lookarounds>"
"3404369","2","2010-08-04 09:51:31","440","276101","3404301","<java><oop><inheritance><constructor><override>"
"3412224","2","2010-08-05 06:21:36","2","276101","3412135","<java><swing><programming-languages><validation><joptionpane>"
"3412759","2","2010-08-05 07:57:43","17","276101","3412449","<java><math>"
"3412627","2","2010-08-05 07:34:09","4","276101","3412551","<java><interface>"
"3413230","2","2010-08-05 09:08:23","7","276101","3413184","<java>"
"3413342","2","2010-08-05 09:23:24","19","276101","3413328","<java><regex>"
"3413848","2","2010-08-05 10:35:16","0","276101","3413838","<python><regex>"
"3416825","2","2010-08-05 16:16:20","3","276101","3414327","<regex><tcl>"
"3416607","2","2010-08-05 15:54:34","6","276101","3414679","<ruby-on-rails><regex>"
"3417242","2","2010-08-05 17:07:27","22","276101","3417183","<algorithm><math><modulo>"
"3418825","2","2010-08-05 20:17:00","2","276101","3418693","<java><generics>"
"3421901","2","2010-08-06 07:51:30","12","276101","3421606","<java><object><new-operator><instantiation><creation>"
"3421707","2","2010-08-06 07:11:33","6","276101","3421609","<division><modulo><integer-division>"
"3422043","2","2010-08-06 08:18:07","2","276101","3421836","<loops><performance><memory-management>"
"3422627","2","2010-08-06 09:45:45","73","276101","3422388","<java><android><hashmap><android-widget>"
"3422734","2","2010-08-06 10:04:13","5","276101","3422709","<c++>"
"3430617","2","2010-08-07 13:29:48","14","276101","3428618","<java><regex>"
"3429539","2","2010-08-07 07:21:01","0","276101","3429221","<php><regex>"
"3429459","2","2010-08-07 06:51:30","3","276101","3429225","<java><android><nullpointerexception>"
"3429948","2","2010-08-07 09:43:33","10","276101","3429942","<java>"
"3430066","2","2010-08-07 10:27:10","1","276101","3430051","<nant>"
"3430233","2","2010-08-07 11:26:45","6","276101","3430162","<java>"
"3430676","2","2010-08-07 13:56:25","38","276101","3430671","<java><performance><autoboxing>"
"3433543","2","2010-08-08 08:02:27","18","276101","3432772","<java><contains><treeset>"
"3433775","2","2010-08-08 09:25:22","52","276101","3433282","<java><foreach>"
"3434544","2","2010-08-08 13:51:20","12","276101","3434440","<java>"
"3434694","2","2010-08-08 14:39:43","3","276101","3434624","<java><.net><android><trim>"
"3435345","2","2010-08-08 17:40:02","2","276101","3435335","<java><regex><regex-negation>"
"3435621","2","2010-08-08 18:57:43","2","276101","3435370","<regex><macos><sed><hex>"
"3435699","2","2010-08-08 19:16:26","9","276101","3435667","<java><deprecated>"
"3439064","2","2010-08-09 10:20:25","115","276101","3436118","<java><regex><case-sensitive>"
"3438487","2","2010-08-09 08:42:11","4","276101","3438415","<java>"
"3439206","2","2010-08-09 10:39:51","10","276101","3438854","<java><regex><google-maps><unicode><character-properties>"
"3439689","2","2010-08-09 11:51:22","2","276101","3439472","<ruby><regex>"
"3441706","2","2010-08-09 15:44:23","0","276101","3439632","<java><generics>"
"3440053","2","2010-08-09 12:40:02","7","276101","3439951","<java><operators>"
"3442100","2","2010-08-09 16:30:01","191","276101","3442090","<java><arrays><class><tostring>"
"3448353","2","2010-08-10 11:21:27","8","276101","3448330","<java><regex>"
"3450547","2","2010-08-10 15:21:44","3","276101","3449734","<regex>"
"3449872","2","2010-08-10 14:12:26","8","276101","3449790","<java><multithreading><atomic>"
"3450787","2","2010-08-10 15:45:21","10","276101","3450758","<java>"
"3451731","2","2010-08-10 17:33:02","1","276101","3451424","<java><android><string>"
"3452530","2","2010-08-10 19:11:19","4","276101","3452391","<java><anonymous-class><instantiationexception>"
"3452754","2","2010-08-10 19:38:30","0","276101","3452709","<java>"
"3455352","2","2010-08-11 04:45:20","25","276101","3455312","<java>"
"3456049","2","2010-08-11 07:05:14","9","276101","3455988","<jquery><regex><validation>"
"3456518","2","2010-08-11 08:14:31","29","276101","3456491","<java>"
"3458174","2","2010-08-11 12:26:02","9","276101","3458119","<regex><eclipse>"
"3458552","2","2010-08-11 13:05:40","0","276101","3458451","<java><null><nullpointerexception>"
"3459243","2","2010-08-11 14:16:43","0","276101","3459198","<java><regex>"
"3461712","2","2010-08-11 18:42:25","2","276101","3461308","<java><refactoring>"
"3466015","2","2010-08-12 08:48:16","1","276101","3463097","<java><regex>"
"3466284","2","2010-08-12 09:26:59","0","276101","3463275","<java><string><struts2><arraylist>"
"3465808","2","2010-08-12 08:08:33","45","276101","3463658","<java><multithreading><concurrency>"
"3465656","2","2010-08-12 07:41:42","25","276101","3463756","<java><date><calendar>"
"3466476","2","2010-08-12 09:54:05","39","276101","3466452","<language-agnostic><logic><boolean><xor><boolean-expression>"
"3466924","2","2010-08-12 11:04:27","38","276101","3466892","<.net><regex>"
"3467398","2","2010-08-12 12:04:10","2","276101","3467369","<html><regex>"
"3467532","2","2010-08-12 12:17:28","1","276101","3467476","<javascript><jquery><regex>"
"3468056","2","2010-08-12 13:20:47","3","276101","3468027","<java>"
"3468617","2","2010-08-12 14:14:49","4","276101","3468568","<c>"
"3469104","2","2010-08-12 15:02:46","3","276101","3469089","<.net><regex><balancing-groups>"
"3469876","2","2010-08-12 16:29:45","9","276101","3469847","<java><loops>"
"3472078","2","2010-08-12 21:10:15","0","276101","3471995","<regex><grep>"
"3474413","2","2010-08-13 06:27:50","1","276101","3474230","<regex><c#-3.0>"
"3474263","2","2010-08-13 05:58:51","35","276101","3474254","<c#>"
"3476212","2","2010-08-13 11:06:12","2","276101","3474866","<php><javascript><regex>"
"3475325","2","2010-08-13 08:57:48","6","276101","3474911","<java><android>"
"3475026","2","2010-08-13 08:09:14","9","276101","3474922","<java><programming-languages>"
"3477634","2","2010-08-13 14:10:38","3","276101","3477593","<java><regex><string><replaceall>"
"3479914","2","2010-08-13 18:57:54","1","276101","3479830","<php><regex><preg-match><preg-match-all>"
"3482863","2","2010-08-14 10:13:16","3","276101","3482151","<regex><poker>"
"3501352","2","2010-08-17 10:11:06","4","276101","3482151","<regex><poker>"
"3482767","2","2010-08-14 09:35:29","4","276101","3482711","<java><hashcode><equals>"
"3482984","2","2010-08-14 10:56:27","3","276101","3482953","<java><arraylist>"
"3483348","2","2010-08-14 12:51:52","69","276101","3483343","<c#>"
"3484106","2","2010-08-14 16:05:25","1","276101","3484046","<java><android><xml><parsing>"
"3486711","2","2010-08-15 08:29:21","104","276101","3486689","<java><api><generics><bounded-wildcard>"
"3488127","2","2010-08-15 16:00:45","11","276101","3488117","<c><linked-list>"
"3488472","2","2010-08-15 17:38:59","4","276101","3488471","<php>"
"3491928","2","2010-08-16 09:24:20","9","276101","3490700","<java><biginteger>"
"3499587","2","2010-08-17 05:34:27","5","276101","3499570","<java>"
"3499979","2","2010-08-17 06:53:31","4","276101","3499967","<regex><eclipse><perl><comments><replace>"
"3501065","2","2010-08-17 09:28:07","3","276101","3500992","<java><html><regex><matcher>"
"3501161","2","2010-08-17 09:41:52","2","276101","3501108","<java><network-programming><override><compare><comparable>"
"3501693","2","2010-08-17 11:05:16","18","276101","3501680","<java><constructor>"
"3502116","2","2010-08-17 11:58:57","17","276101","3502066","<java><collections><guava>"
"3504253","2","2010-08-17 15:41:03","1","276101","3504220","<java>"
"3511204","2","2010-08-18 10:42:33","5","276101","3504849","<java><arrays>"
"3509300","2","2010-08-18 05:50:50","9","276101","3508943","<c#><string><string-formatting>"
"3509653","2","2010-08-18 06:57:39","15","276101","3509304","<algorithm><math>"
"3509922","2","2010-08-18 07:43:24","7","276101","3509801","<java><anonymous-class>"
"3511328","2","2010-08-18 10:59:07","4","276101","3510386","<regex>"
"3510852","2","2010-08-18 09:54:08","21","276101","3510425","<java><string><permgen><string-interning>"
"3513129","2","2010-08-18 14:27:06","4","276101","3513068","<symbian>"
"3520067","2","2010-08-19 08:45:49","3","276101","3516750","<java><regex>"
"3519883","2","2010-08-19 08:15:17","30","276101","3516957","<java><eol>"
"3520271","2","2010-08-19 09:12:31","52","276101","3519901","<java><map><range-map>"
"3520440","2","2010-08-19 09:35:24","3","276101","3520296","<java><synchronization>"
"3521168","2","2010-08-19 11:14:16","15","276101","3520622","<xml><xslt>"
"3521344","2","2010-08-19 11:38:39","0","276101","3521026","<java><casting><rmi>"
"3521450","2","2010-08-19 11:50:42","8","276101","3521336","<regex><perl>"
"3521644","2","2010-08-19 12:17:37","4","276101","3521458","<java><object><cloning>"
"3524229","2","2010-08-19 17:02:11","5","276101","3521749","<java><reflection><exception-handling>"
"3523866","2","2010-08-19 16:21:27","4","276101","3522355","<java><string>"
"3527592","2","2010-08-20 01:33:48","3","276101","3525214","<java><string>"
"3527151","2","2010-08-19 23:43:43","23","276101","3527108","<java><text><file><buffered>"
"3527450","2","2010-08-20 00:53:19","3","276101","3527137","<java><android><android-activity><performance><arraylist>"
"3527329","2","2010-08-20 00:21:51","5","276101","3527174","<security><definition>"
"3529820","2","2010-08-20 09:56:12","2","276101","3529139","<regex>"
"3529563","2","2010-08-20 09:13:02","1","276101","3529496","<project-management><packages>"
"3530530","2","2010-08-20 11:49:49","5","276101","3530408","<c#><.net><regex>"
"3530661","2","2010-08-20 12:05:26","18","276101","3530643","<math>"
"3531797","2","2010-08-20 14:25:22","12","276101","3531580","<oop>"
"3532915","2","2010-08-20 16:36:11","24","276101","3532810","<java><list>"
"3533526","2","2010-08-20 17:54:32","90","276101","3533408","<c#><regex>"
"3536861","2","2010-08-21 08:00:32","15","276101","3536842","<java><hashcode>"
"3537058","2","2010-08-21 09:09:19","3","276101","3536995","<java><list>"
"3537101","2","2010-08-21 09:28:11","0","276101","3537048","<regex>"
"3654747","2","2010-09-06 23:06:12","0","22459","3654691","<php><file-upload>"
"3654728","2","2010-09-06 23:00:06","3","22459","3654715","<file><upload><filesize><php>"
"3654843","2","2010-09-06 23:34:00","1","22459","3654828","<c++>"
"3654853","2","2010-09-06 23:35:57","4","22459","3654844","<php><string><str-replace>"
"3657966","2","2010-09-07 10:52:22","3","22459","3657909","<php><performance><facebook><caching><twitter>"
"49123525","2","2018-03-06 04:43:33","1","853360","49123405","<mysql><sql><database>"
"49170118","2","2018-03-08 09:51:37","1","853360","49169815","<sql><symfony><doctrine-orm><relationship>"
"49177132","2","2018-03-08 15:47:48","1","853360","49176864","<mysql>"
"49209490","2","2018-03-10 13:14:23","0","853360","49208888","<laravel><laravel-query-builder><laravel-orm>"
"49209247","2","2018-03-10 12:49:25","1","853360","49208974","<mysql><left-join><where><where-clause>"
"49217481","2","2018-03-11 06:54:50","1","853360","49217420","<laravel><eloquent><greatest-n-per-group>"
"49238005","2","2018-03-12 14:42:54","2","853360","49237845","<mysql><sql>"
"49242131","2","2018-03-12 18:26:48","0","853360","49241969","<mysql><mysql-workbench>"
"49248862","2","2018-03-13 05:26:11","1","853360","49248816","<mysql><sql>"
"49270551","2","2018-03-14 05:50:57","3","853360","49270412","<php><mysql><codeigniter><codeigniter-3>"
"49301121","2","2018-03-15 13:45:13","0","853360","49300689","<mysql>"
"49313469","2","2018-03-16 04:56:50","0","853360","49313453","<mysql><sql>"
"49422071","2","2018-03-22 06:36:59","0","853360","49421885","<php><laravel><laravel-5><laravel-query-builder>"
"49934810","2","2018-04-20 05:47:01","3","853360","49934666","<mysql><laravel><eloquent>"
"49936178","2","2018-04-20 07:20:02","2","853360","49935999","<mysql><join>"
"49938618","2","2018-04-20 09:38:30","1","853360","49938563","<php><laravel><eloquent>"
"50246101","2","2018-05-09 05:28:44","2","853360","50245786","<php><laravel><laravel-5><laravel-5.3>"
"50251188","2","2018-05-09 10:30:35","0","853360","50251153","<mysql>"
"50251379","2","2018-05-09 10:39:30","2","853360","50251198","<php><mysql><laravel><eloquent><laravel-5.6>"
"50270108","2","2018-05-10 09:50:45","1","853360","50269926","<mysql><database>"
"287796","2","2008-11-13 18:32:46","3","20481","23930","<algorithm><language-agnostic>"
"2299240","2","2010-02-19 20:11:50","2","20481","23930","<algorithm><language-agnostic>"
"1445405","2","2009-09-18 15:49:04","227","20481","43289","<c#><.net><arrays><performance><j#>"
